Latitude__,Longitude,Date,Month,Year,Species,Size (feet),Encounters
-12.731,131.649,2021-08-25,8,2021,Crocodylus porosus,8.0,2
-12.73,131.274,2021-07-28,7,2021,Crocodylus porosus,12.0,1
-12.73,131.275,2022-07-17,7,2022,Crocodylus,0.0,1
-12.73,131.646,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.73,131.652,2021-08-25,8,2021,Crocodylus porosus,5.0,1
-12.73,131.654,2021-08-25,8,2021,Crocodylus,0.0,1
-12.73,131.661,2021-08-24,8,2021,Crocodylus johnstoni,8.5,2
-12.729,131.273,2022-07-17,7,2022,Crocodylus porosus,6.5,2
-12.729,131.644,2021-08-25,8,2021,Crocodylus johnstoni,4.0,2
-12.729,131.645,2021-08-25,8,2021,Crocodylus,0.0,1
-12.728,131.272,2021-07-28,7,2021,Crocodylus porosus,3.0,2
-12.728,131.643,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.728,131.644,2021-08-25,8,2021,Crocodylus johnstoni,6.0,1
-12.728,131.645,2021-08-25,8,2021,Crocodylus johnstoni,7.0,1
-12.727,131.27,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.727,131.271,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.727,131.271,2022-07-17,7,2022,Crocodylus porosus,12.0,1
-12.727,131.662,2021-08-24,8,2021,Crocodylus johnstoni,4.5,2
-12.726,131.27,2022-07-17,7,2022,Crocodylus,0.0,1
-12.726,131.659,2021-08-24,8,2021,Crocodylus porosus,12.0,1
-12.725,131.27,2021-07-28,7,2021,Crocodylus porosus,9.0,2
-12.725,131.27,2021-08-15,8,2021,Crocodylus porosus,14.0,1
-12.725,131.27,2022-07-17,7,2022,Crocodylus,0.0,2
-12.725,131.643,2021-08-25,8,2021,Crocodylus porosus,6.0,1
-12.724,131.269,2022-07-17,7,2022,Crocodylus porosus,8.0,1
-12.724,131.27,2022-07-17,7,2022,Crocodylus,0.0,1
-12.724,131.658,2021-08-24,8,2021,Crocodylus,0.0,1
-12.723,131.27,2022-07-17,7,2022,Crocodylus porosus,14.0,1
-12.723,131.642,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.722,131.271,2022-07-17,7,2022,Crocodylus,0.0,1
-12.722,131.642,2021-08-25,8,2021,Crocodylus johnstoni,5.0,2
-12.722,131.658,2021-08-24,8,2021,Crocodylus,0.0,1
-12.721,131.271,2022-07-17,7,2022,Crocodylus,0.0,1
-12.721,131.272,2021-08-15,8,2021,Crocodylus porosus,4.0,1
-12.721,131.658,2021-08-24,8,2021,Crocodylus,0.0,1
-12.72,131.272,2021-07-28,7,2021,Crocodylus porosus,12.0,1
-12.72,131.657,2021-08-24,8,2021,Crocodylus porosus,8.0,2
-12.72,131.658,2021-08-24,8,2021,Crocodylus,0.0,1
-12.719,131.273,2021-07-28,7,2021,Crocodylus porosus,5.0,1
-12.719,131.273,2021-08-15,8,2021,Crocodylus porosus,7.75,4
-12.719,131.273,2022-07-17,7,2022,Crocodylus porosus,4.5,4
-12.719,131.64,2021-08-25,8,2021,Crocodylus porosus,13.5,2
-12.719,131.641,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.718,131.274,2022-07-17,7,2022,Crocodylus,0.0,1
-12.718,131.657,2021-08-24,8,2021,Crocodylus,0.0,1
-12.717,131.273,2021-07-28,7,2021,Crocodylus porosus,5.0,1
-12.717,131.273,2022-07-17,7,2022,Crocodylus porosus,7.0,1
-12.717,131.64,2021-08-25,8,2021,Crocodylus johnstoni,10.5,2
-12.716,131.274,2021-07-28,7,2021,Crocodylus porosus,8.0,1
-12.716,131.275,2021-07-28,7,2021,Crocodylus porosus,6.5,2
-12.716,131.275,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.716,131.275,2022-07-17,7,2022,Crocodylus,0.0,3
-12.716,131.656,2021-08-24,8,2021,Crocodylus porosus,9.0,1
-12.715,131.275,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.715,131.275,2022-07-17,7,2022,Crocodylus porosus,0.625,16
-12.715,131.641,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.715,131.656,2021-08-24,8,2021,Crocodylus porosus,12.0,1
-12.714,131.275,2022-07-17,7,2022,Crocodylus porosus,2.0,1
-12.714,131.639,2021-08-25,8,2021,Crocodylus porosus,7.0,2
-12.713,131.275,2021-08-15,8,2021,Crocodylus,0.0,1
-12.713,131.276,2022-07-17,7,2022,Crocodylus porosus,15.0,1
-12.713,131.638,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.713,131.639,2021-08-25,8,2021,Crocodylus porosus,16.0,1
-12.713,131.64,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.712,131.275,2021-07-28,7,2021,Crocodylus porosus,2.0,1
-12.712,131.275,2021-08-15,8,2021,Crocodylus,0.0,1
-12.712,131.638,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.712,131.639,2021-08-25,8,2021,Crocodylus porosus,5.5,2
-12.712,131.64,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.711,131.274,2021-07-28,7,2021,Crocodylus porosus,15.0,1
-12.711,131.274,2022-07-17,7,2022,Crocodylus porosus,2.0,1
-12.711,131.275,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.711,131.275,2022-07-17,7,2022,Crocodylus porosus,11.0,1
-12.711,131.335,2022-07-19,7,2022,Crocodylus,0.0,3
-12.711,131.631,2021-08-25,8,2021,Crocodylus,0.0,2
-12.711,131.638,2021-08-25,8,2021,Crocodylus johnstoni,12.5,2
-12.711,131.641,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.711,131.653,2021-08-24,8,2021,Crocodylus porosus,9.0,1
-12.711,131.655,2021-08-24,8,2021,Crocodylus porosus,11.0,1
-12.71,131.274,2021-07-28,7,2021,Crocodylus,0.0,1
-12.71,131.275,2021-07-28,7,2021,Crocodylus porosus,5.0,1
-12.71,131.334,2022-07-19,7,2022,Crocodylus porosus,12.666666666666666,3
-12.71,131.632,2021-08-25,8,2021,Crocodylus,0.0,2
-12.71,131.637,2021-08-25,8,2021,Crocodylus porosus,9.0,3
-12.71,131.64,2021-08-25,8,2021,Crocodylus porosus,9.0,1
-12.709,131.273,2021-08-15,8,2021,Crocodylus porosus,12.0,2
-12.709,131.273,2022-07-17,7,2022,Crocodylus porosus,2.0,2
-12.709,131.649,2021-08-24,8,2021,Crocodylus,0.0,1
-12.708,131.273,2022-07-17,7,2022,Crocodylus porosus,1.3333333333333333,3
-12.708,131.334,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.708,131.636,2021-08-25,8,2021,Crocodylus johnstoni,11.5,2
-12.708,131.642,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.708,131.652,2021-08-24,8,2021,Crocodylus porosus,10.0,1
-12.707,131.273,2021-07-28,7,2021,Crocodylus,0.0,1
-12.707,131.273,2022-07-17,7,2022,Crocodylus porosus,8.0,1
-12.707,131.334,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.707,131.635,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.707,131.65,2021-08-24,8,2021,Crocodylus porosus,11.0,1
-12.706,131.272,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.706,131.272,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.706,131.273,2021-08-15,8,2021,Crocodylus porosus,8.5,2
-12.706,131.273,2022-07-19,7,2022,Crocodylus porosus,7.0,3
-12.706,131.636,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.706,131.651,2021-08-24,8,2021,Crocodylus,0.0,1
-12.705,131.274,2022-07-19,7,2022,Crocodylus porosus,5.0,4
-12.705,131.649,2021-08-25,8,2021,Crocodylus,0.0,1
-12.704,131.275,2021-08-15,8,2021,Crocodylus porosus,11.0,2
-12.704,131.276,2021-08-15,8,2021,Crocodylus porosus,11.5,2
-12.704,131.277,2021-08-15,8,2021,Crocodylus porosus,5.5,2
-12.704,131.277,2022-07-19,7,2022,Crocodylus porosus,9.333333333333334,3
-12.704,131.638,2021-08-25,8,2021,Crocodylus johnstoni,7.333333333333333,3
-12.703,131.278,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.703,131.333,2022-07-19,7,2022,Crocodylus porosus,3.0,1
-12.702,131.278,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.702,131.279,2021-08-15,8,2021,Crocodylus porosus,15.0,1
-12.702,131.333,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.702,131.637,2021-08-25,8,2021,Crocodylus porosus,5.0,2
-12.702,131.638,2021-08-25,8,2021,Crocodylus,0.0,1
-12.702,131.65,2021-08-24,8,2021,Crocodylus johnstoni,4.5,2
-12.701,131.279,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.701,131.65,2021-08-25,8,2021,Crocodylus porosus,3.5,2
-12.7,131.279,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.7,131.279,2022-07-19,7,2022,Crocodylus porosus,9.5,2
-12.7,131.329,2022-07-19,7,2022,Crocodylus porosus,12.5,2
-12.7,131.33,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.7,131.649,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.699,131.329,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.699,131.637,2021-08-25,8,2021,Crocodylus porosus,9.0,1
-12.698,131.279,2021-08-15,8,2021,Crocodylus porosus,8.333333333333334,3
-12.698,131.28,2022-07-19,7,2022,Crocodylus porosus,12.0,2
-12.698,131.636,2021-08-25,8,2021,Crocodylus porosus,7.0,2
-12.697,131.282,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.697,131.292,2022-07-19,7,2022,Crocodylus porosus,4.666666666666667,3
-12.697,131.293,2021-08-15,8,2021,Crocodylus,0.0,1
-12.697,131.636,2021-08-25,8,2021,Crocodylus,0.0,1
-12.696,131.282,2022-07-19,7,2022,Crocodylus porosus,10.0,3
-12.696,131.283,2022-07-19,7,2022,Crocodylus porosus,12.5,2
-12.696,131.287,2021-08-15,8,2021,Crocodylus porosus,13.0,2
-12.696,131.291,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.696,131.291,2022-07-19,7,2022,Crocodylus porosus,4.666666666666667,3
-12.696,131.292,2021-08-15,8,2021,Crocodylus porosus,10.666666666666666,3
-12.696,131.293,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.696,131.294,2021-08-15,8,2021,Crocodylus porosus,4.0,3
-12.696,131.329,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.696,131.636,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.695,131.284,2021-08-15,8,2021,Crocodylus porosus,4.0,4
-12.695,131.286,2022-07-19,7,2022,Crocodylus porosus,10.333333333333334,3
-12.695,131.288,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.695,131.289,2022-07-19,7,2022,Crocodylus porosus,1.0,2
-12.695,131.29,2021-08-15,8,2021,Crocodylus porosus,7.333333333333333,3
-12.695,131.29,2022-07-19,7,2022,Crocodylus,0.0,1
-12.695,131.291,2021-08-15,8,2021,Crocodylus porosus,6.5,4
-12.695,131.635,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.695,131.645,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.694,131.329,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.693,131.294,2021-08-15,8,2021,Crocodylus porosus,7.333333333333333,3
-12.693,131.295,2021-09-13,9,2021,Crocodylus porosus,22.0,1
-12.693,131.296,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.693,131.296,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.693,131.635,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.692,131.296,2021-08-15,8,2021,Crocodylus porosus,14.0,2
-12.692,131.296,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.692,131.329,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.692,131.635,2021-08-25,8,2021,Crocodylus porosus,9.0,1
-12.692,131.645,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.691,131.297,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.691,131.635,2021-08-25,8,2021,Crocodylus porosus,9.0,1
-12.69,131.296,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.69,131.298,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.69,131.298,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.69,131.299,2022-07-19,7,2022,Crocodylus porosus,6.0,4
-12.69,131.3,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.69,131.301,2021-08-15,8,2021,Crocodylus,0.0,1
-12.69,131.301,2021-09-13,9,2021,Crocodylus porosus,9.0,5
-12.69,131.301,2022-07-19,7,2022,Crocodylus porosus,5.75,4
-12.69,131.302,2021-08-15,8,2021,Crocodylus porosus,10.0,2
-12.69,131.303,2021-09-13,9,2021,Crocodylus porosus,4.5,2
-12.69,131.304,2021-08-15,8,2021,Crocodylus porosus,7.333333333333333,6
-12.69,131.304,2021-09-13,9,2021,Crocodylus porosus,8.0,3
-12.69,131.304,2022-07-19,7,2022,Crocodylus porosus,7.5,2
-12.69,131.329,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.69,131.635,2021-08-25,8,2021,Crocodylus,0.0,2
-12.69,131.645,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.69,131.646,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.689,131.299,2021-09-13,9,2021,Crocodylus porosus,8.0,3
-12.689,131.305,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.689,131.306,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.689,131.329,2022-07-19,7,2022,Crocodylus porosus,8.0,1
-12.689,131.648,2021-08-25,8,2021,Crocodylus,0.0,1
-12.688,131.306,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.687,131.305,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.687,131.306,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.686,131.306,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.686,131.307,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.686,131.309,2022-07-19,7,2022,Crocodylus porosus,1.0,2
-12.686,131.311,2022-07-19,7,2022,Crocodylus porosus,3.0,1
-12.686,131.312,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.686,131.315,2021-08-15,8,2021,Crocodylus porosus,10.666666666666666,3
-12.686,131.65,2021-08-25,8,2021,Crocodylus,0.0,1
-12.685,131.308,2021-09-13,9,2021,Crocodylus porosus,19.0,1
-12.685,131.309,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.685,131.31,2021-08-15,8,2021,Crocodylus porosus,13.0,2
-12.685,131.31,2021-09-13,9,2021,Crocodylus,0.0,2
-12.685,131.311,2021-08-15,8,2021,Crocodylus porosus,9.0,2
-12.685,131.313,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.685,131.314,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.685,131.314,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.685,131.315,2021-09-13,9,2021,Crocodylus porosus,18.0,1
-12.685,131.331,2022-07-19,7,2022,Crocodylus porosus,4.333333333333333,3
-12.684,131.317,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.684,131.317,2021-09-13,9,2021,Crocodylus porosus,1.0,2
-12.684,131.317,2022-07-19,7,2022,Crocodylus porosus,14.0,2
-12.684,131.318,2021-09-13,9,2021,Crocodylus,0.0,1
-12.684,131.318,2022-07-19,7,2022,Crocodylus porosus,16.0,1
-12.684,131.319,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.684,131.319,2022-07-19,7,2022,Crocodylus,0.0,1
-12.684,131.651,2021-08-25,8,2021,Crocodylus porosus,9.0,1
-12.683,131.318,2021-08-15,8,2021,Crocodylus porosus,6.5,2
-12.683,131.319,2022-07-19,7,2022,Crocodylus porosus,3.0,1
-12.683,131.32,2021-08-15,8,2021,Crocodylus porosus,8.666666666666666,3
-12.683,131.32,2021-09-13,9,2021,Crocodylus porosus,9.0,2
-12.683,131.32,2022-07-19,7,2022,Crocodylus porosus,8.5,2
-12.683,131.321,2021-08-15,8,2021,Crocodylus porosus,5.0,2
-12.683,131.321,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.683,131.333,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.682,131.321,2021-08-15,8,2021,Crocodylus,0.0,1
-12.682,131.322,2021-08-15,8,2021,Crocodylus porosus,4.0,2
-12.682,131.322,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.682,131.322,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.681,131.322,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.681,131.323,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.681,131.335,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.681,131.652,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.681,131.655,2021-08-25,8,2021,Crocodylus,0.0,1
-12.68,131.323,2021-08-15,8,2021,Crocodylus porosus,1.5,2
-12.68,131.324,2021-08-15,8,2021,Crocodylus porosus,13.0,1
-12.68,131.324,2021-09-13,9,2021,Crocodylus porosus,4.0,1
-12.68,131.335,2022-07-19,7,2022,Crocodylus,0.0,1
-12.68,131.656,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.68,131.657,2021-08-25,8,2021,Crocodylus johnstoni,4.0,1
-12.68,131.66,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.679,131.325,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.679,131.325,2021-09-13,9,2021,Crocodylus porosus,13.0,1
-12.679,131.659,2021-08-25,8,2021,Crocodylus johnstoni,9.0,1
-12.678,131.326,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.678,131.328,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.678,131.328,2021-09-13,9,2021,Crocodylus,0.0,1
-12.678,131.328,2022-07-19,7,2022,Crocodylus porosus,3.0,1
-12.678,131.329,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.678,131.33,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.678,131.334,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.678,131.335,2022-07-19,7,2022,Crocodylus porosus,3.0,2
-12.678,131.656,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.678,131.658,2021-08-25,8,2021,Crocodylus,0.0,1
-12.677,131.329,2022-07-19,7,2022,Crocodylus porosus,7.0,1
-12.677,131.33,2021-08-15,8,2021,Crocodylus porosus,7.333333333333333,3
-12.677,131.33,2021-09-13,9,2021,Crocodylus porosus,4.0,1
-12.677,131.33,2022-07-19,7,2022,Crocodylus,0.0,2
-12.677,131.653,2021-08-25,8,2021,Crocodylus,0.0,2
-12.677,131.656,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.677,131.657,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.676,131.331,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.676,131.331,2022-07-19,7,2022,Crocodylus porosus,3.0,4
-12.676,131.332,2021-09-13,9,2021,Crocodylus porosus,14.0,2
-12.676,131.332,2022-07-19,7,2022,Crocodylus porosus,3.0,1
-12.676,131.333,2022-07-19,7,2022,Crocodylus porosus,5.333333333333333,3
-12.676,131.652,2021-08-25,8,2021,Crocodylus,0.0,1
-12.676,131.654,2021-08-25,8,2021,Crocodylus porosus,8.0,1
-12.675,131.332,2021-08-15,8,2021,Crocodylus porosus,4.0,1
-12.674,131.332,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.674,131.332,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.674,131.332,2022-07-19,7,2022,Crocodylus porosus,8.0,3
-12.674,131.651,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.673,131.332,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.673,131.332,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.673,131.333,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.672,131.332,2021-09-13,9,2021,Crocodylus porosus,5.0,1
-12.672,131.332,2022-07-19,7,2022,Crocodylus porosus,10.5,2
-12.672,131.333,2021-08-15,8,2021,Crocodylus,0.0,1
-12.672,131.333,2021-09-13,9,2021,Crocodylus porosus,5.0,1
-12.671,131.333,2021-08-15,8,2021,Crocodylus porosus,1.75,4
-12.671,131.333,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.671,131.654,2021-08-25,8,2021,Crocodylus porosus,15.0,1
-12.67,131.333,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.67,131.333,2021-09-13,9,2021,Crocodylus porosus,6.0,3
-12.67,131.333,2022-07-19,7,2022,Crocodylus porosus,5.0,2
-12.67,131.654,2021-08-25,8,2021,Crocodylus porosus,13.0,2
-12.669,131.333,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.669,131.333,2022-07-19,7,2022,Crocodylus porosus,14.0,2
-12.669,131.334,2021-09-13,9,2021,Crocodylus porosus,17.0,1
-12.669,131.654,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.668,131.334,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.668,131.334,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.668,131.335,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.668,131.653,2021-08-25,8,2021,Crocodylus,0.0,1
-12.667,131.334,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.667,131.335,2021-08-15,8,2021,Crocodylus porosus,3.0,1
-12.666,131.334,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.665,131.334,2021-08-15,8,2021,Crocodylus porosus,6.833333333333333,6
-12.665,131.334,2021-09-13,9,2021,Crocodylus porosus,8.666666666666666,3
-12.665,131.335,2021-09-13,9,2021,Crocodylus porosus,8.0,2
-12.665,131.653,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.665,131.655,2021-08-25,8,2021,Crocodylus,0.0,1
-12.664,131.335,2021-08-15,8,2021,Crocodylus porosus,7.5,2
-12.664,131.335,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.664,131.336,2021-09-13,9,2021,Crocodylus porosus,4.0,1
-12.664,131.336,2022-07-19,7,2022,Crocodylus porosus,1.0,2
-12.664,131.653,2021-08-25,8,2021,Crocodylus johnstoni,10.0,1
-12.664,131.655,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.663,131.336,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.663,131.336,2021-09-13,9,2021,Crocodylus,0.0,1
-12.663,131.337,2021-08-14,8,2021,Crocodylus porosus,3.0,1
-12.662,131.336,2021-08-14,8,2021,Crocodylus porosus,12.0,1
-12.662,131.337,2021-08-14,8,2021,Crocodylus porosus,8.5,2
-12.662,131.337,2021-08-15,8,2021,Crocodylus,0.0,1
-12.662,131.337,2022-07-19,7,2022,Crocodylus porosus,8.5,2
-12.661,131.337,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.661,131.337,2022-07-19,7,2022,Crocodylus porosus,8.0,3
-12.661,131.338,2021-09-13,9,2021,Crocodylus,0.0,1
-12.66,131.337,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.66,131.337,2021-09-13,9,2021,Crocodylus porosus,15.0,1
-12.66,131.337,2022-07-19,7,2022,Crocodylus porosus,6.5,2
-12.66,131.338,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.66,131.338,2022-07-19,7,2022,Crocodylus porosus,13.0,2
-12.66,131.654,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.66,131.655,2021-08-25,8,2021,Crocodylus porosus,17.0,1
-12.659,131.337,2021-08-14,8,2021,Crocodylus porosus,13.0,1
-12.659,131.337,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.659,131.338,2021-08-14,8,2021,Crocodylus,0.0,1
-12.659,131.338,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.658,131.337,2021-08-14,8,2021,Crocodylus porosus,13.0,1
-12.658,131.655,2021-08-25,8,2021,Crocodylus johnstoni,7.0,1
-12.657,131.338,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.656,131.338,2021-08-14,8,2021,Crocodylus porosus,13.0,1
-12.656,131.338,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.656,131.338,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.656,131.339,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.656,131.339,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.656,131.655,2021-08-25,8,2021,Crocodylus johnstoni,3.5,2
-12.655,131.338,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.655,131.339,2021-09-13,9,2021,Crocodylus porosus,4.0,1
-12.655,131.339,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.655,131.651,2021-08-25,8,2021,Crocodylus porosus,6.0,2
-12.655,131.655,2021-08-25,8,2021,Crocodylus porosus,7.5,2
-12.654,131.338,2022-07-19,7,2022,Crocodylus porosus,6.5,2
-12.654,131.339,2021-08-14,8,2021,Crocodylus porosus,4.666666666666667,3
-12.654,131.339,2021-09-13,9,2021,Crocodylus,0.0,1
-12.654,131.653,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.654,131.654,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.653,131.338,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.653,131.338,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.653,131.339,2021-08-14,8,2021,Crocodylus,0.0,1
-12.653,131.339,2022-07-19,7,2022,Crocodylus porosus,7.0,1
-12.653,131.34,2021-08-14,8,2021,Crocodylus,0.0,1
-12.653,131.34,2022-07-19,7,2022,Crocodylus porosus,11.0,2
-12.653,131.65,2021-08-25,8,2021,Crocodylus porosus,12.666666666666666,3
-12.652,131.339,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.652,131.34,2021-08-14,8,2021,Crocodylus porosus,1.0,2
-12.652,131.651,2021-08-25,8,2021,Crocodylus porosus,15.0,1
-12.651,131.34,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.651,131.341,2021-08-14,8,2021,Crocodylus porosus,6.0,2
-12.651,131.341,2021-09-13,9,2021,Crocodylus porosus,5.333333333333333,3
-12.65,131.341,2021-08-14,8,2021,Crocodylus porosus,4.0,1
-12.65,131.341,2021-09-13,9,2021,Crocodylus porosus,7.5,2
-12.65,131.342,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.65,131.342,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.65,131.363,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.65,131.652,2021-08-25,8,2021,Crocodylus,0.0,1
-12.65,131.653,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.649,131.343,2021-08-14,8,2021,Crocodylus,0.0,1
-12.649,131.343,2021-09-13,9,2021,Crocodylus porosus,5.0,1
-12.649,131.357,2021-09-13,9,2021,Crocodylus porosus,4.0,1
-12.649,131.358,2021-09-13,9,2021,Crocodylus porosus,5.666666666666667,3
-12.649,131.359,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.649,131.36,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.649,131.361,2022-07-19,7,2022,Crocodylus porosus,7.0,3
-12.649,131.363,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.649,131.363,2021-09-13,9,2021,Crocodylus porosus,2.0,1
